utr_id	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr5p8	utr5p7m8	utr5p7A1	utr5p6	utr5po6	utr5p6A1	orf8	orf7m8	orf7A1	orf6	orfo6	orf6A1	utr8C	utr8G	utr8T	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1	utr5
FBgn0002183	-0.034	0.538	3369	0.455	134	0.412	187	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002283	0.102	0.565	669	0.496	377	0.316	358	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
FBgn0002284	-0.109	0.568	708	0.36	100	0.404	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002354	0.591	0.574	333	0.362	69	0.315	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002413	0.576	0.594	1323	0.445	389	0.365	2444	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0002431	0.256	0.489	8664	0.378	90	0.307	329	0	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0002441	0.179	0.564	4434	0.399	787	0.39	177	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0002466	0.362	0.508	5577	0.412	148	0.24	359	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0002524	-0.308	0.537	1794	0.383	94	0.333	1103	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	1	0	1	0
FBgn0002525	0.246	0.596	1869	0.423	501	0.348	1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002526	-0.21	0.519	11139	0.469	207	0.328	344	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
FBgn0002542	0.035	0.512	3186	0.337	98	0.239	259	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
FBgn0002543	0.01	0.571	4560	0.479	288	0.36	1358	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0002552	-0.141	0.581	2577	0.515	520	0.402	557	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1
FBgn0002566	0.36	0.412	2526	0.257	101	0.392	2689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
FBgn0002579	0.056	0.583	348	0.429	21	0.403	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002590	-0.051	0.585	687	0.396	578	0.287	115	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0002593	-0.02	0.628	339	0.431	123	0.415	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0002607	0.001	0.575	612	0.486	74	0.319	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002622	0.054	0.59	741	0.465	43	0.367	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002626	-0.004	0.581	444	0.502	219	0.321	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002638	-0.064	0.569	1644	0.463	404	0.353	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002641	-0.529	0.533	2346	0.342	579	0.349	284	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1
FBgn0002645	0.002	0.491	3558	0.413	445	0.276	2043	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0
FBgn0002707	0.148	0.523	2886	0.385	187	0.482	533	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0002715	-0.376	0.536	1206	0.36	86	0.315	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002719	-0.336	0.554	2292	0.343	245	0.36	369	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0
FBgn0002736	0.062	0.55	444	0.342	117	0.314	542	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0002774	-0.009	0.502	3882	0.262	84	0.327	333	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002775	-0.157	0.537	1539	0.351	111	0.253	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0002778	-0.364	0.54	1500	0.407	540	0.322	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0002780	-0.107	0.465	1629	0.357	448	0.357	210	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002781	-0.084	0.595	1812	0.386	158	0.394	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002783	0.093	0.556	3630	0.356	101	0.369	252	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002787	0.327	0.565	1077	0.459	185	0.387	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002791	0.227	0.484	2409	0.346	78	0.353	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002868	-0.671	0.634	123	0.392	125	0.4	452	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002872	0.506	0.497	3843	0.5	26	0.319	248	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002873	0.297	0.496	7704	0.384	388	0.378	365	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002878	0.111	0.557	4278	0.491	108	0.23	482	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2
FBgn0002891	0.349	0.521	6393	0.366	71	0.329	286	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0
FBgn0002899	0.22	0.492	3156	0.483	29	0.33	179	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0002901	-0.278	0.494	2541	0.376	101	0.299	174	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0002905	0.294	0.505	6180	0.413	92	0.338	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0002906	0.544	0.492	4464	0.357	126	0.264	216	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0002914	0.307	0.518	1974	0.421	656	0.277	235	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0002921	-0.002	0.549	3126	0.154	26	0.34	2308	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
FBgn0002922	-0.642	0.53	999	0.327	401	0.341	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FBgn0002924	0.297	0.573	2103	0.523	501	0.293	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002948	-0.072	0.556	2001	0.375	152	0.236	296	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0002989	-0.484	0.538	2355	0.48	50	0.362	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003008	0.096	0.498	576	0.358	81	0.373	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003041	0.037	0.504	3936	0.435	496	0.4	615	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003048	-0.238	0.556	10254	0.559	415	0.351	1450	0	0	0	2	0	0	0	1	0	1	4	0	0	0	0	0	0	1	0	0	0	1
FBgn0003062	-0.407	0.656	1035	0.443	131	0.283	152	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003067	-0.266	0.591	1944	0.336	271	0.391	271	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003071	0.294	0.545	2853	0.206	102	0.392	582	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003074	0.245	0.574	1677	0.505	503	0.368	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003076	0.143	0.542	1683	0.537	41	0.429	119	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003079	0	0.533	2220	0.448	1588	0.415	439	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003082	-0.232	0.535	1668	0.284	215	0.375	32	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0003087	-0.297	0.423	600	0.336	110	0.28	268	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003116	0.564	0.552	1218	0.416	89	0.35	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003117	-0.116	0.603	1623	0.381	494	0.342	1484	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3
FBgn0003118	0.02	0.539	2157	0.443	783	0.383	1134	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003124	-0.009	0.519	1731	0.427	656	0.331	593	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0003134	-0.024	0.545	984	0.512	389	0.357	1837	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003137	-0.111	0.565	8697	0.46	383	0.343	464	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0	0
FBgn0003139	0.019	0.562	912	0.475	99	0.377	664	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
FBgn0003141	0.241	0.513	507	0.423	369	0.365	197	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003165	0.182	0.605	4602	0.359	1019	0.337	4602	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
FBgn0003169	0.252	0.525	1563	0.489	458	0.331	692	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0003175	0.557	0.592	5988	0.449	555	0.348	299	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003189	0.211	0.571	6675	0.409	264	0.339	118	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
FBgn0003204	-0.045	0.576	1614	0.503	302	0.415	894	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
FBgn0003205	-0.177	0.547	570	0.512	441	0.357	947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
FBgn0003206	-0.442	0.573	579	0.456	103	0.357	938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0003209	0.21	0.544	2970	0.4	750	0.328	555	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003210	-0.183	0.539	3483	0.424	321	0.347	1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
FBgn0003227	0.619	0.548	2658	0.533	15	0.331	1458	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0
FBgn0003231	0.127	0.538	1800	0.41	349	0.26	246	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003256	0.133	0.392	1131	0.275	102	0.281	839	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0003257	0.083	0.592	1482	0.436	101	0.395	456	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0
FBgn0003261	-0.086	0.594	2160	0.495	103	0.347	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003268	0.102	0.504	6270	0.389	72	0.314	137	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0003274	0.011	0.632	342	0.404	94	0.464	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003275	-0.069	0.576	396	0.402	92	0.358	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003277	0.082	0.549	5664	0.508	360	0.36	712	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003278	0.053	0.482	3390	0.374	99	0.28	75	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003279	-0.024	0.63	1206	0.344	96	0.337	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003301	0.003	0.575	6747	0.503	330	0.325	2192	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0
FBgn0003317	-0.829	0.546	1749	0.389	54	0.363	648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	2	1
FBgn0003321	-0.166	0.523	2019	0.375	504	0.347	757	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
FBgn0003328	-1.557	0.522	3348	0.439	512	0.335	783	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0
FBgn0003330	-0.037	0.594	1308	0.36	114	0.325	120	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003334	-0.271	0.557	2634	0.458	456	0.289	979	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0003345	0.183	0.538	1878	0.39	518	0.36	3234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
FBgn0003346	0.122	0.523	1791	0.405	531	0.342	79	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003360	0.123	0.555	939	0.392	186	0.368	728	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003371	0.184	0.554	3507	0.371	437	0.331	2262	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
FBgn0003392	-0.139	0.517	2691	0.437	229	0.317	792	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003401	0.558	0.538	1368	0.402	92	0.325	234	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0003423	0.479	0.567	2046	0.385	514	0.352	1254	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
FBgn0003444	-1.583	0.481	3111	0.406	244	0.319	653	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
FBgn0003449	0.166	0.538	651	0.411	112	0.389	72	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003459	0.518	0.511	3114	0.475	177	0.281	942	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0003462	-0.355	0.583	504	0.366	101	0.39	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003464	-0.045	0.602	4785	0.544	329	0.427	478	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003475	0.556	0.607	3063	0.394	601	0.37	1217	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
FBgn0003479	-0.024	0.574	1011	0.388	98	0.306	170	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003480	0.015	0.539	1026	0.5	160	0.263	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003482	-0.073	0.483	813	0.33	88	0.256	125	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003483	-0.014	0.485	4305	0.328	64	0.269	309	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0003495	0.361	0.515	981	0.443	861	0.331	384	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003507	0.067	0.574	3795	0.558	86	0.291	578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0003510	-0.622	0.551	1593	0.549	1490	0.29	217	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
FBgn0003511	-0.628	0.596	1071	0.426	94	0.506	2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
FBgn0003512	-0.079	0.595	1302	0.384	138	0.292	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003514	0.046	0.59	525	0.451	532	0.353	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0003517	-0.037	0.624	813	0.519	206	0.467	90	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0003525	0.293	0.594	1440	0.38	397	0.31	752	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003545	-0.061	0.505	1887	0.42	100	0.429	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003557	0.168	0.569	2850	0.524	573	0.347	1189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0003559	0.39	0.516	2298	0.443	287	0.29	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0003567	-0.205	0.51	2826	0.435	503	0.283	353	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003575	-0.141	0.552	3978	0.405	504	0.396	419	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003598	0.286	0.537	3753	0.388	152	0.417	1146	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003607	0.176	0.538	621	0.391	279	0.359	209	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003612	-0.06	0.563	1923	0.488	201	0.511	278	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1
FBgn0003638	-0.104	0.573	2892	0.419	215	0.359	92	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
FBgn0003654	-0.04	0.599	1992	0.437	199	0.365	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003656	-0.248	0.553	4278	0.453	695	0.395	598	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0
FBgn0003660	0.063	0.566	459	0.377	146	0.361	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003676	-0.282	0.566	1674	0.361	108	0.379	198	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003687	-0.221	0.57	1062	0.384	190	0.444	135	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003701	0.095	0.478	4140	0.425	113	0.357	325	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0
FBgn0003714	0.226	0.561	465	0.47	1082	0.347	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003716	-0.565	0.553	1728	0.453	64	0.345	1093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
FBgn0003721	0.39	0.564	2136	0.4	90	0.348	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0003732	0.087	0.503	4344	0.446	525	0.365	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003741	1.046	0.556	594	0.286	7	0.209	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003742	0.287	0.566	795	0.433	180	0.346	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003744	-0.238	0.565	1392	0.509	212	0.368	1212	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003748	-0.225	0.543	1791	0.388	312	0.425	825	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003882	0.153	0.525	1389	0.473	188	0.35	429	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003884	-0.305	0.599	1353	0.42	143	0.426	256	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003885	-0.189	0.602	1353	0.409	506	0.38	121	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003887	-0.401	0.597	1371	0.54	189	0.312	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003888	0.015	0.617	1365	0.512	201	0.45	952	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003890	-0.307	0.601	1374	0.454	229	0.276	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003891	-0.011	0.486	7548	0.44	495	0.296	787	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003892	0.075	0.593	3861	0.461	773	0.369	887	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
FBgn0003900	-0.316	0.604	1473	0.506	646	0.418	249	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003941	0.155	0.561	387	0.361	122	0.407	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003942	0.22	0.52	471	0.418	55	0.258	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003943	0.033	0.528	2292	0.345	258	0.278	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003963	0.192	0.574	3639	0.444	302	0.384	541	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003964	-0.099	0.616	1527	0.487	922	0.317	589	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003969	-0.019	0.495	2865	0.372	989	0.278	486	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0003977	0.106	0.579	5565	0.366	101	0.453	201	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003978	-0.538	0.588	1104	0.494	81	0.304	125	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0003996	-0.228	0.572	2064	0.456	158	0.308	130	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0004050	0.121	0.586	1818	0.466	341	0.431	253	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0004055	0.094	0.498	1467	0.437	263	0.355	2384	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0004057	-0.087	0.596	1575	0.494	350	0.359	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0004066	-0.08	0.563	750	0.385	148	0.432	278	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0004087	0.623	0.512	549	0.362	94	0.158	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0004101	0.089	0.616	1350	0.41	1229	0.373	483	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0004103	0.113	0.563	909	0.485	229	0.393	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FBgn0004106	0.161	0.463	894	0.341	85	0.301	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0004107	-0.235	0.51	945	0.324	74	0.501	1205	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
FBgn0004132	0.413	0.576	543	0.408	76	0.318	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0004133	0.135	0.585	1935	0.491	395	0.417	302	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0004167	0.14	0.534	13014	0.415	147	0.279	362	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0004177	0.164	0.546	930	0.42	402	0.405	1770	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
FBgn0004179	0.301	0.548	750	0.472	371	0.379	1354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0004197	0.506	0.58	4224	0.484	706	0.364	901	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0004237	0.396	0.595	1158	0.389	144	0.434	1457	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0004240	0.73	0.548	321	0.364	44	0.275	131	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0004362	0.137	0.584	339	0.33	94	0.379	847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0004363	-0.158	0.569	849	0.427	124	0.412	641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0004367	0.224	0.518	7554	0.413	63	0.277	282	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0004368	-0.207	0.549	5304	0.383	402	0.379	966	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
